Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento 10M;Dir Viento 10M;Temperatura;HR;Presion Baro;Rad Solar;Precipitacion
01-12-2023 01:00;44;24;192,8;13,9;206,7;0;1,13;0,2;0;302;7,1;81,97;564;0;0
01-12-2023 02:00;50;30;264,9;13,2;278;0;1,13;0,2;0;349;5,9;82,48;564;0;0
01-12-2023 03:00;42;23;199,7;13,7;213,4;0;0,64;0,1;0;323;5,7;83,96;564;0;0
01-12-2023 04:00;30;18;144,2;9,6;153,9;0;0,4;0,2;0;311;4,9;83,77;564;0;0
01-12-2023 05:00;45;30;235,4;14,2;249,6;0;0,62;0,2;0,6;314;4,6;84,19;564;0;0
01-12-2023 06:00;54;30;174,1;17,1;191,3;0;0,68;0,3;0,8;31;6,3;86,02;564;0;0
01-12-2023 07:00;47;30;80,4;14,8;95,2;0;0,58;0,6;0,9;355;7,5;86,75;565;19;0
01-12-2023 08:00;68;34;61,9;14,1;76;0;0,55;2,8;1;336;9,9;87,1;565;163;0
01-12-2023 09:00;53;27;27,1;7,6;34,8;0;0,32;9,2;1;311;16,7;68,56;565;452;0
01-12-2023 10:00;20;8;8,3;0,4;8,7;0;0,09;15,3;1,4;155;19,8;43,56;565;602;0
01-12-2023 11:00;22;6;0;0;0;0;0,04;18,6;1,5;315;21,3;37,34;565;742;0
01-12-2023 12:00;17;7;0;0;0;0;0,04;19,6;1,8;181;22,3;32,72;564;770;0
01-12-2023 13:00;23;6;0;0;0;0;0,08;18,4;2;169;23,4;30;564;818;0
01-12-2023 14:00;24;5;0;0;0;0;0,08;18,3;2,2;176;24,1;28,57;563;751;0
01-12-2023 15:00;20;6;0;0;0;0;0,1;16,9;2,4;137;23,6;30,28;563;571;0
01-12-2023 16:00;24;8;9,8;2,6;12,3;0;0,14;14,8;2,1;117;23;32,3;563;344;0
01-12-2023 17:00;21;10;9,4;3,4;12,8;0;0,16;13,5;2,2;95;20,7;36,4;563;126;0
01-12-2023 18:00;23;10;8,5;6,7;15,2;0;0,2;11,2;1,7;115;16,9;49,05;563;2;0
01-12-2023 19:00;20;6;4,1;5;9;0;0,13;12,1;1,3;288;14,8;60,23;563;0;0
01-12-2023 20:00;0;8;6,4;5;11,4;0;0,15;11,7;1,8;204;14,2;64,61;564;0;0
01-12-2023 21:00;0;18;18,3;16,4;34,8;0;0,27;4;1,2;308;12,8;69,4;564;0;0
01-12-2023 22:00;0;17;52,8;17,6;70,3;0;0,57;1,3;0,6;303;10,5;73,6;564;0;0
01-12-2023 23:00;0;17;48,7;16,4;65,1;0;0,57;0,2;0,6;298;9,2;78,01;564;0;0
01-12-2023 24:00;0;26;105,1;14,9;119,9;0;0,89;0,3;0,6;316;8,1;79,28;564;0;0
02-12-2023 01:00;0;23;112,5;14;126,6;0;0,85;0,2;0,5;327;7,1;81,3;564;0;0
02-12-2023 02:00;0;25;159,4;13,4;172,8;0;1;0,2;0,5;341;6,4;82,45;563;0;0
02-12-2023 03:00;0;21;104,7;11,6;116,3;0;0,63;0,1;0,6;280;6,3;83,71;563;0;0
02-12-2023 04:00;0;31;167,7;12,1;179,9;0;0,78;0,3;0,5;301;5,3;83,29;563;0;0
02-12-2023 05:00;0;26;196,5;11,6;208,1;0;0,85;0,3;0,3;317;4,7;83,33;564;0;0
02-12-2023 06:00;0;32;163,3;12,4;175,8;0;0,71;0,2;0,4;319;4,7;83,95;564;0;0
02-12-2023 07:00;0;30;142,2;12,1;154,3;0;0,88;0,6;0,5;316;6,7;85,13;564;44;0
02-12-2023 08:00;0;31;56;11,5;67,4;0;0,47;3,9;1,7;338;12,8;79,72;565;255;0
02-12-2023 09:00;0;14;16,8;4,4;21,3;0;0,22;11,5;1;321;17,8;57,13;565;450;0
02-12-2023 10:00;0;14;7,4;0,8;8,2;0;0,14;16,2;1,2;313;20,3;44,76;565;623;0
02-12-2023 11:00;0;11;0;0;0;0;0,09;17;1,6;165;20,6;41,22;565;437;0
02-12-2023 12:00;0;6;0;0;0;0;0,12;15,8;1,8;114;20,5;42,83;564;393;0
02-12-2023 13:00;0;6;0;0;0;0;0,11;17;2,6;178;21,8;40,01;564;609;0
02-12-2023 14:00;0;9;0;0;0;0;0,13;17,9;3,4;170;21,6;38,38;563;526;0
02-12-2023 15:00;0;13;0;0;0;0;0,15;18,7;3,1;159;22,4;35,85;562;535;0
02-12-2023 16:00;0;10;6,2;1;7,2;0;0,16;18,3;2,1;148;23,5;33,3;562;365;0
02-12-2023 17:00;0;9;6,2;3;9,3;0;0,18;16,3;1,9;115;21;37,58;562;119;0
02-12-2023 18:00;0;11;4,8;5;9,8;0;0,2;14,4;1,6;137;16,5;54,33;562;1;0
02-12-2023 19:00;0;11;5,3;7,8;13,1;0;0,24;11,9;1,5;137;14,6;64,21;563;0;0
02-12-2023 20:00;0;12;3,4;8,3;11,7;0;0,22;9,8;0,5;244;13,4;69,96;564;0;0
02-12-2023 21:00;0;17;18,5;17,3;35,7;0;0,47;3,4;0,6;334;13,4;73,18;564;0;0
02-12-2023 22:00;0;21;26;21,5;47,5;0;0,56;0,4;0,6;330;12,3;72,47;564;0;0
02-12-2023 23:00;0;24;33,1;18,8;51,8;0;0,63;0,2;0,5;328;10,6;76,94;564;0;0
02-12-2023 24:00;0;24;82,8;15;97,8;0;1,08;0,1;0,4;338;9,1;79,64;564;0;0
03-12-2023 01:00;0;21;66,7;13,8;80,5;0;0,77;0,1;0,5;335;8,9;83,43;564;0;0
03-12-2023 02:00;0;19;94,3;12,5;106,9;0;0,8;0,2;0,5;320;8,8;84,33;563;0;0
03-12-2023 03:00;0;22;53,7;10,5;64,2;0;0,51;0,2;0,9;337;9,6;85,48;563;0;0
03-12-2023 04:00;0;20;11,2;10,5;21,8;0;0,3;0,2;1,3;342;10;82,61;563;0;0
03-12-2023 05:00;0;16;8;9,9;17,9;0;0,22;0,3;1,5;347;10,1;80,88;563;0;0
03-12-2023 06:00;0;26;17;9,7;26,7;0;0,23;0,5;0,9;337;10,1;80,84;564;0;0
03-12-2023 07:00;0;40;37,9;8,6;46,5;0;0,3;2,9;0,8;320;11,1;80,07;564;35;0
03-12-2023 08:00;0;28;34,4;7,3;41,7;0;0,33;5,5;0,9;326;16;70,83;565;240;0
03-12-2023 09:00;0;17;10,8;2,6;13,4;0;0,24;14;1,3;325;19,7;55,17;565;472;0
03-12-2023 10:00;0;10;0;0;0;0;0,18;19,8;1,6;298;19,7;49,11;565;527;0
03-12-2023 11:00;0;16;4,3;0,7;5;0;0,2;21,8;2,3;328;19,7;50,3;564;495;0
03-12-2023 12:00;0;12;0;0;0;0;0,15;20,6;1,6;203;22,3;44,53;564;643;0
03-12-2023 13:00;0;11;0;0;0;0;0,15;20,7;2,3;151;23,1;36,95;563;718;0
03-12-2023 14:00;0;7;4,4;0,5;4,8;0;0,21;25,1;2,4;137;23,2;36,94;563;631;0
03-12-2023 15:00;0;16;4;1,3;5,3;0;0,22;25,7;2,2;143;23,1;37,42;562;442;0
03-12-2023 16:00;0;20;0;0;0;0;0,2;31,9;2,1;261;20,1;50,43;562;160;0
03-12-2023 17:00;0;18;3,2;4,2;7,3;0;0,26;18,4;1,5;180;18,5;51,46;562;20;0
03-12-2023 18:00;0;6;3,4;2,9;6,3;0;0,22;14,9;1,6;126;16,4;57,8;563;1;0
03-12-2023 19:00;0;11;4,1;4,6;8,7;0;0,24;13;1,6;125;15,5;62,69;563;0;0
03-12-2023 20:00;0;9;2,7;1,4;4,1;0;0,19;14,3;1,8;168;14,7;65,19;564;0;0
03-12-2023 21:00;0;10;3,5;2,1;5,6;0;0,18;13;1,7;142;14,2;69,72;564;0;0
03-12-2023 22:00;0;12;7,1;8,3;15,3;0;0,25;9,6;1,3;103;14;71,16;565;0;0
03-12-2023 23:00;0;17;8;13,2;21,2;0;0,3;4,3;0,7;320;12,7;72,82;564;0;0
03-12-2023 24:00;0;14;3,1;13,6;16,7;0;0,33;1,7;0,6;323;11,3;79,01;564;0;0
04-12-2023 01:00;0;9;16,3;14,6;30,9;0;0,42;0,7;0,6;320;10,6;82,08;564;0;0
04-12-2023 02:00;0;18;59,6;11,7;71,3;0;0,51;0,7;0,8;279;9,8;83,39;563;0;0
04-12-2023 03:00;0;16;15,5;10,1;25,6;0;0,34;1,9;0,6;308;10,1;84,79;563;0;0
04-12-2023 04:00;0;15;2,1;8,5;10,6;0;0,28;2,7;1;316;10,5;84,85;563;0;0
04-12-2023 05:00;0;27;26,7;12;38,7;0;0,34;0,8;0,8;353;9,7;83,15;563;0;0
04-12-2023 06:00;0;41;85,6;14;99,5;0;0,61;0,8;0,9;263;9,3;84,65;563;0;0
04-12-2023 07:00;0;27;43;12;55;0;0,63;1,8;1,4;346;10,6;85,89;564;48;0
04-12-2023 08:00;0;25;21,9;6,9;28,7;0;0,49;6,6;1,8;359;15,1;75,74;564;246;0
04-12-2023 09:00;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04-12-2023 10:00;29;7;0;0;0;0;0;0;1,7;121;0;0;0;0;0
04-12-2023 11:00;39;7;0;0;0;0;0,09;13;3;175;19,6;46,77;564;391;0
04-12-2023 12:00;30;8;0;0;0;0;0,09;13,1;2,3;146;20,8;45,5;564;574;0
04-12-2023 13:00;31;5;5,1;3,6;8,7;0;0,08;14,8;3;154;21,6;40,11;563;687;0
04-12-2023 14:00;24;5;3,9;2,2;6,1;0;0,05;16,1;3,6;164;22;38,47;563;664;0
04-12-2023 15:00;43;8;5,5;4,1;9,6;0;0,07;15,5;3,3;168;22,6;37,13;562;546;0
04-12-2023 16:00;28;10;7,6;6;13,7;0;0,09;14,4;2,5;145;22,6;37,01;562;357;0
04-12-2023 17:00;26;6;7,5;7,1;14,6;0;0,11;13,6;2,1;103;20,5;39,69;562;121;0
04-12-2023 18:00;21;4;5,2;9,1;14,2;0;0,13;11,4;1,6;142;16,9;50,4;562;4;0
04-12-2023 19:00;22;5;3,5;7,4;10,9;0;0,1;11,6;1,9;151;15,3;59,64;563;0;0
04-12-2023 20:00;17;10;4,7;9,3;14,1;0;0,1;10;1,4;127;14,1;66,98;563;0;0
04-12-2023 21:00;28;15;32,8;17,2;49,9;0;0,32;4,7;1,2;55;13;68,86;564;0;0
04-12-2023 22:00;37;17;81,2;24,3;105,4;0;0,68;1,1;0,9;52;11,2;74,49;564;0;0
04-12-2023 23:00;37;16;68,6;18,5;87;0;0,51;3,5;0,7;232;10,8;79,02;565;0;0
04-12-2023 24:00;20;15;3,4;11,9;15,3;0;0,1;5,3;1,1;294;11,4;78,82;565;0;0
05-12-2023 01:00;27;11;28,5;19;47,5;0;0,35;0,5;1;318;9,8;80,5;564;0;0
05-12-2023 02:00;23;14;57,6;20,1;77,8;0;0,36;0,4;1;311;9,1;82,49;564;0;0
05-12-2023 03:00;32;17;69,7;18,7;88,3;0;0,38;0,1;0,6;300;8;82,66;563;0;0
05-12-2023 04:00;36;18;106,6;16,4;123,1;0;0,41;0,2;0,8;331;7,1;83,44;563;0;0
05-12-2023 05:00;26;18;69,3;16,5;85,9;0;0,38;0,2;1,2;344;7;85,12;564;0;0
05-12-2023 06:00;30;18;22,5;17,2;39,7;0;0,29;0,3;1;343;7,8;86,55;564;0;0
05-12-2023 07:00;36;19;77,5;21,3;98,9;0;0,66;0,7;1,1;359;7,9;86,56;564;23;0
05-12-2023 08:00;44;24;34,6;14,6;49,2;0;0,4;4,4;1,8;347;11;87,11;565;215;0
05-12-2023 09:00;43;27;21,8;9,9;31,7;0;0,35;10,3;2,3;338;15,9;68,1;565;436;0
05-12-2023 10:00;21;9;6,9;3,7;10,7;0;0,22;15;2,2;95;19,6;50,68;565;559;0
05-12-2023 11:00;26;6;6,5;3,9;10,4;0;0,27;15,3;2,2;102;20,2;44,25;565;580;0
05-12-2023 12:00;18;7;7,1;5,1;12,2;0;0,22;15,6;2,1;25;20,9;40,6;564;446;0
05-12-2023 13:00;15;9;3,3;2,1;5,4;0;0,18;16,5;1,6;345;20,4;41,53;563;214;0
05-12-2023 14:00;15;6;10,7;8,5;19,2;0;0,33;13,7;2,6;68;20,1;38,98;563;215;0
05-12-2023 15:00;34;7;8,6;7,6;16,2;0;0,25;13,7;2,3;123;20,2;42,06;562;298;0
05-12-2023 16:00;34;5;8,2;6,4;14,6;0;0,23;13,7;2,3;131;19,8;41,05;562;206;0
05-12-2023 17:00;25;6;8;7,7;15,6;0;0,25;13,5;2,1;123;19,5;41,91;562;123;0
05-12-2023 18:00;17;6;6,9;10;16,8;0;0,3;11,4;1,6;123;16,2;48,49;563;3;0
05-12-2023 19:00;21;4;4,5;12,1;16,6;0;0,3;8,3;0,8;286;14,2;57,53;563;0;0
05-12-2023 20:00;22;6;13,4;17;30,4;0;0,36;5,9;1,3;141;13,3;63,2;563;0;0
05-12-2023 21:00;27;16;28,1;17,4;45,5;0;0,41;6,4;1,3;161;13,2;64,76;564;0;0
05-12-2023 22:00;37;17;45,5;23,5;69;0;0,59;2;0,8;273;11,5;69,44;564;0;0
05-12-2023 23:00;24;8;1,6;6,1;7,6;0;0,2;10,9;1,2;268;12,1;75,81;564;0;0
05-12-2023 24:00;24;13;3,5;18,1;21,6;0;0,37;1,5;1,1;289;10,4;74,4;564;0;0
06-12-2023 01:00;26;7;20,5;12,5;33;0;0,29;6,1;1,1;235;10,8;78,72;563;0;0
06-12-2023 02:00;40;17;87,9;20,7;108,6;0;0,53;0,2;0,9;346;8,9;78,17;563;0;0
06-12-2023 03:00;31;16;35,3;17;52,2;0;0,37;0,2;0,7;321;8,4;81,71;563;0;0
06-12-2023 04:00;34;23;138;19,7;157,7;0;0,58;0,2;0,5;323;7,5;82,3;563;0;0
06-12-2023 05:00;48;42;216,9;23,2;240,1;0;0,78;0,2;0,6;334;7,3;83,78;563;0;0
06-12-2023 06:00;61;38;0;0;0;0;1,36;0,3;0,8;305;7,4;84,94;563;0;0
06-12-2023 07:00;71;48;0;0;0;0;2,33;0,4;0,9;318;8,4;85,57;564;43;0
06-12-2023 08:00;45;30;87,9;21,8;109,6;0;0,91;4;1;331;15,6;76,19;565;251;0
06-12-2023 09:00;21;5;8;5,4;13,4;0;0,27;13,5;1,6;25;18,6;51,71;565;379;0
06-12-2023 10:00;25;7;6,3;4,1;10,4;0;0,24;14,7;2,1;48;18,5;49,03;565;408;0
06-12-2023 11:00;11;6;5,8;2,8;8,6;0;0,2;15,1;2,4;103;19,3;43,21;564;467;0
06-12-2023 12:00;23;2;4,8;2,6;7,3;0;0,19;15,1;2,2;107;20,8;38,98;564;522;0
06-12-2023 13:00;15;0;7,5;4,3;11,7;0;0,22;13,8;2,8;87;19,1;42,28;564;310;0
06-12-2023 14:00;13;1;7,5;4,2;11,7;0;0,22;14,1;2,4;86;19,5;42,27;563;318;0
06-12-2023 15:00;17;8;12,1;7;19,1;0;0,25;12;2,9;78;19,2;44,42;563;288;0
06-12-2023 16:00;17;8;10,4;6,3;16,7;0;0,26;12,1;2,2;97;19,8;42,62;562;238;0
06-12-2023 17:00;16;5;14,7;11,5;26,2;0;0,33;9,5;2;43;18,2;45,2;562;101;0
06-12-2023 18:00;19;8;9,3;11,2;20,5;0;0,33;9,2;1,1;120;15,5;50,52;563;5;0
06-12-2023 19:00;20;6;5,3;12,2;17,5;0;0,31;6,7;0,5;293;13,2;59,25;563;0;0
06-12-2023 20:00;29;7;13,9;16;29,8;0;0,4;5,5;1,1;171;13,2;64,84;564;0;0
06-12-2023 21:00;23;7;8,7;10,3;19;0;0,27;8,7;1,8;130;13,2;66,94;564;0;0
06-12-2023 22:00;33;17;40,2;20,9;61;0;0,57;1,5;0,8;319;11,5;68,86;564;0;0
06-12-2023 23:00;33;10;22,7;18,9;41,6;0;0,58;0,2;0,6;319;9,7;73,04;564;0;0
06-12-2023 24:00;40;20;46,8;17,8;64,6;0;0,7;0,2;0,4;301;8,9;77,28;564;0;0
07-12-2023 01:00;29;13;55,4;18;73,3;0;0,58;0,2;0,6;328;8,9;80,33;564;0;0
07-12-2023 02:00;26;10;43,3;16,7;60;0;0,43;0,1;0,5;331;8,4;80,88;563;0;0
07-12-2023 03:00;39;16;190,4;19,3;209,6;0;0,7;0,2;0,4;339;7,6;81,63;563;0;0
07-12-2023 04:00;48;28;256,4;25,7;282;0;0,97;0,2;0,4;359;6,8;82,4;563;0;0
07-12-2023 05:00;60;32;0;0;0;0;1,2;0,2;0,5;321;6,5;83,11;563;0;0
07-12-2023 06:00;48;32;160;20,9;181;0;0,84;0,3;0,6;333;6,8;84,62;564;0;0
07-12-2023 07:00;44;23;108,2;17,6;125,9;0;0,76;0,6;0,6;335;8,6;85,64;564;44;0
07-12-2023 08:00;62;32;63,7;17,5;81,2;0;0,71;3,1;1,1;341;15;77,15;565;237;0
07-12-2023 09:00;38;13;24;12,3;36,3;0;0,44;9,5;1,5;339;18;58,37;565;421;0
07-12-2023 10:00;33;9;8,4;7,1;15,5;0;0,28;16,3;1,4;298;19,9;49,03;564;582;0
07-12-2023 11:00;25;5;3,5;3,6;7,1;0;0,2;21,1;1,6;302;21,2;44,92;564;698;0
07-12-2023 12:00;21;10;2,3;2,6;4,9;0;0,19;26,1;1,4;289;22,8;39,98;563;753;0
07-12-2023 13:00;29;6;2,6;3,5;6,1;0;0,2;25,3;1,9;206;25;33,54;563;692;0
07-12-2023 14:00;76;34;2,8;14,1;17;0;0,36;30,2;2,4;215;20,8;45,69;562;91;0
07-12-2023 15:00;64;32;1,5;8,4;10;0;0,32;40,1;3,1;260;20,6;52,91;562;333;0
07-12-2023 16:00;39;18;1,6;11,7;13,3;0;0,3;25,2;2,2;333;16;66,26;562;24;0,1
07-12-2023 17:00;25;17;5,5;24,3;29,8;0;0,48;12,5;1,4;340;14,5;74,45;562;9;0
07-12-2023 18:00;41;27;10,3;38,6;48,9;0;0,74;2,7;1,2;341;13,9;80,11;563;0;0
07-12-2023 19:00;40;25;27,9;30,4;58,3;0;0,91;4,2;0,8;8;13,5;79,16;563;0;0
07-12-2023 20:00;36;17;8,8;20,1;28,9;0;0,44;5,7;0,9;224;13,9;74,08;564;0;0
07-12-2023 21:00;35;19;4,5;16,6;21;0;0,4;7,8;0,9;154;13,7;74,29;564;0;0
07-12-2023 22:00;32;13;5,2;13,3;18,5;0;0,26;8,8;1;135;13,8;73,52;565;0;0
07-12-2023 23:00;49;32;29;20,4;49,5;0;0,69;2,3;1,1;350;13,1;76,15;565;0;0
07-12-2023 24:00;48;34;19,4;22;41,4;0;0,66;0,4;0,6;313;11,8;77,52;564;0;0
08-12-2023 01:00;62;40;53;19,9;72,9;0;0,85;0,1;0,7;322;10,3;81,93;564;0;0
08-12-2023 02:00;48;32;56,4;17,5;73,9;0;0,73;0,8;0,6;320;9,9;84,28;564;0;0
08-12-2023 03:00;32;22;33,1;14,6;47,7;0;0,47;0,7;1;313;9,4;84,39;564;0;0
08-12-2023 04:00;42;29;42,4;14,3;56,8;0;0,54;0,2;0,9;292;9,5;85,64;564;0;0
08-12-2023 05:00;31;17;21,9;15,8;37,8;0;0,37;0,4;0,7;310;9,9;85,99;564;0;0
08-12-2023 06:00;27;18;62,8;16,9;79,7;0;0,57;0,2;0,7;255;9;84,74;564;0;0
08-12-2023 07:00;39;14;113,1;17,6;130,7;0;1,03;0,4;0,8;348;8,6;84,83;564;10;0
08-12-2023 08:00;25;7;31,3;7,6;38,9;0;0,48;10,2;1,2;95;16,1;78,61;565;239;0
08-12-2023 09:00;17;7;2;0,9;2,9;0;0,18;16,3;2,1;96;17,2;57,18;565;313;0
08-12-2023 10:00;18;5;2,6;1,1;3,7;0;0,18;16,9;1,7;113;18,5;54,44;565;351;0
08-12-2023 11:00;16;3;2;0,8;2,8;0;0,18;17,3;2,3;109;19,6;48,94;564;451;0
08-12-2023 12:00;25;5;1,9;0,7;2,6;0;0,18;17,1;3,8;156;19,8;47,05;564;413;0
08-12-2023 13:00;21;6;2,6;1,1;3,7;0;0,2;16,3;2,5;129;20;46,81;564;437;0
08-12-2023 14:00;22;4;2;0,5;2,5;0;0,18;17;2,7;98;20,4;44,55;563;459;0
08-12-2023 15:00;9;3;2,3;1;3,3;0;0,18;17,1;2;102;20,7;43,42;563;331;0
08-12-2023 16:00;25;2;5,4;4,3;9,7;0;0,22;15,7;3,2;59;18,8;43,01;562;154;0
08-12-2023 17:00;21;3;5,8;5,8;11,6;0;0,25;14,4;2,5;61;17,8;45,32;563;64;0
08-12-2023 18:00;11;4;7,1;11;18,1;0;0,34;11,1;1,8;80;15,5;47,85;563;2;0
08-12-2023 19:00;19;8;8,2;10,4;18,6;0;0,32;10,4;1,3;121;14,3;59,36;563;0;0
08-12-2023 20:00;18;6;9,3;17,3;26,7;0;0,4;4,4;0,9;17;12,4;68,92;564;0;0
08-12-2023 21:00;25;5;3,5;15,1;18,6;0;0,33;5;0,8;191;12,2;73,78;565;0;0
08-12-2023 22:00;19;6;3,7;13,6;17,3;0;0,27;5,3;0,6;268;12,7;72,37;565;0;0
08-12-2023 23:00;27;5;23,2;13,4;36,6;0;0,41;3,6;0,5;263;12,6;71,09;565;0;0
08-12-2023 24:00;15;5;10,2;15,5;25,7;0;0,34;3,1;0,6;311;13,1;69,77;564;0;0
09-12-2023 01:00;18;11;14,7;12,2;26,9;0;0,32;5;1,1;105;13;71,13;564;0;0
09-12-2023 02:00;16;6;1,9;3,3;5,2;0;0,18;11,2;1,5;104;12,5;73,36;564;0;0
09-12-2023 03:00;19;7;30,2;13,5;43,6;0;0,38;2,9;0,5;348;11,8;75,99;563;0;0
09-12-2023 04:00;27;11;66,5;16,6;83,1;0;0,49;0,3;0,5;41;11,4;77,97;563;0;0
09-12-2023 05:00;17;11;35,6;14,6;50,2;0;0,36;1,3;0,6;282;11,6;80,02;563;0;0
09-12-2023 06:00;30;8;21,1;15,1;36,2;0;0,3;1,4;0,7;283;12,2;79,81;564;0;0
09-12-2023 07:00;20;11;30;15,7;45,6;0;0,46;2;0,6;295;12,7;79,18;564;20;0
09-12-2023 08:00;17;6;7,8;4,5;12,3;0;0,25;9,7;1,6;103;16,2;70,33;564;192;0
09-12-2023 09:00;11;3;5,2;2,1;7,3;0;0,22;10,4;2,5;87;17,1;62,83;565;309;0
09-12-2023 10:00;16;3;4,7;1,5;6,3;0;0,22;9,9;2,6;71;18,8;57,94;565;398;0
09-12-2023 11:00;5;5;6,9;3,4;10,3;0;0,24;8,6;2;84;16,9;65,6;565;207;0
09-12-2023 12:00;8;2;6,5;4,2;10,7;0;0,25;8,4;1,6;112;16,7;66,98;564;150;0,3
09-12-2023 13:00;17;0;8,6;4,5;13,1;0;0,27;8,1;2,1;81;18;65,08;564;229;0,3
09-12-2023 14:00;12;5;8,8;4,2;12,9;0;0,27;8,7;2;86;18,2;65,73;563;348;0,1
09-12-2023 15:00;11;0;4,4;1,8;6,1;0;0,2;10,4;2,2;97;20,2;52,74;563;330;0
09-12-2023 16:00;11;1;6,1;2,3;8,4;0;0,27;9,8;2,4;93;19,3;57,2;562;276;0
09-12-2023 17:00;16;4;7,7;4,8;12,5;0;0,28;8,9;2;82;18,6;52,78;563;108;0
09-12-2023 18:00;16;4;9,9;8,8;18,8;0;0,35;7,2;1,7;88;15,9;60,95;563;8;0
09-12-2023 19:00;15;5;12,8;11,1;23,9;0;0,42;4,9;1,6;77;15;67,58;563;0;0
09-12-2023 20:00;18;3;10,9;9,7;20,6;0;0,36;5,6;1,8;84;14,5;69,62;564;0;0
09-12-2023 21:00;18;1;11;9,7;20,7;0;0,36;4,6;1,2;98;14,1;73,27;564;0;0
09-12-2023 22:00;11;3;6,7;11,5;18,2;0;0,31;4;0,6;51;13,9;72,87;564;0;0
09-12-2023 23:00;17;3;2,2;6,4;8,6;0;0,24;6;0,6;263;13,8;73,56;564;0;0
09-12-2023 24:00;16;1;13;10;22,9;0;0,33;2,9;0,7;332;13,5;75,12;564;0;0
10-12-2023 01:00;18;2;11,6;13,3;24,9;0;0,37;0,6;0,6;318;13,3;76,94;564;0;0
10-12-2023 02:00;13;6;3,4;10,8;14,1;0;0,27;1,6;0,9;341;12,9;79,84;563;0;0
10-12-2023 03:00;18;7;4,9;10,4;15,4;0;0,26;2,2;1;1;12,6;82,02;563;0;0
10-12-2023 04:00;16;6;13,5;13,3;26,9;0;0,32;0,4;0,8;331;12,4;82,76;563;0;0
10-12-2023 05:00;14;6;11,4;11,9;23,4;0;0,29;0,3;0,6;276;11,7;82,94;563;0;0
10-12-2023 06:00;22;7;30,9;10,6;41,5;0;0,43;0,2;0,7;298;11;84,25;563;0;0
10-12-2023 07:00;23;10;20,6;11,3;31,9;0;0,39;0,7;0,6;283;12,5;86,45;564;3;0,1
10-12-2023 08:00;20;9;9,9;9,3;19,2;0;0,33;2,4;0,7;321;13,1;85,21;564;39;1,2
10-12-2023 09:00;18;6;9,3;6;15,3;0;0,29;5,5;0,8;322;15,2;80,18;564;159;0
10-12-2023 10:00;6;4;5,5;3,2;8,7;0;0,28;9,9;2;77;17,3;66,15;564;273;0,1
10-12-2023 11:00;7;2;6,7;4,7;11,4;0;0,31;9,7;1,9;58;16,8;66,21;564;186;0
10-12-2023 12:00;11;1;2,5;0,7;3,2;0;0,23;11,9;1,4;208;19;60,02;564;305;0
10-12-2023 13:00;14;0;2,4;0,8;3,2;0;0,22;12,6;2,5;168;18,9;55,57;563;451;0
10-12-2023 14:00;12;0;2,3;0,5;2,8;0;0,21;13,5;2,2;152;20,3;48,5;563;454;0
10-12-2023 15:00;16;1;3,3;0,8;4,1;0;0,23;12,4;2,1;105;20,2;48,91;562;345;0
10-12-2023 16:00;13;2;3,4;1,8;5,2;0;0,25;11,7;1,5;136;19,5;49,56;562;202;0
10-12-2023 17:00;13;0;3,5;3,2;6,7;0;0,28;10,5;1,5;130;18,3;52,38;562;111;0
10-12-2023 18:00;16;2;7,1;7,7;14,8;0;0,38;7;1,3;116;16,1;60,4;562;9;0
10-12-2023 19:00;15;4;7,1;11,3;18,5;0;0,44;4,7;0,9;42;14,7;67,24;563;0;0
10-12-2023 20:00;18;4;3,1;5,9;9;0;0,28;7,7;1,1;154;14,1;71,55;563;0;0
10-12-2023 21:00;21;7;20,6;12,7;33,3;0;0,59;1,4;0,8;46;12,6;72,85;564;0;0
10-12-2023 22:00;17;7;36,5;13;49,5;0;0,74;0,3;0,6;270;11,4;77,17;564;0;0
10-12-2023 23:00;29;9;77,6;13,6;91,3;0;1,15;0,9;0,6;217;11,2;81,52;564;0;0
10-12-2023 24:00;20;10;43,2;12,3;55,5;0;0,71;0,2;0,7;306;12,1;80,76;564;0;0
11-12-2023 01:00;24;9;45,3;13,2;58,5;0;0,61;0,2;0,5;305;12,2;78,82;563;0;0
11-12-2023 02:00;28;14;80,8;12,4;93,2;0;0,7;0,2;0,5;351;12,2;78,9;563;0;0
11-12-2023 03:00;26;16;106,5;11,5;118;0;0,68;0,2;0,5;305;11,9;79,56;563;0;0
11-12-2023 04:00;43;23;197,5;13,4;210,9;0;0,7;0,2;0,4;295;10,9;80,83;563;0;0
11-12-2023 05:00;49;30;168,4;12,6;181;0;0,7;0,2;0,5;320;11,2;83,4;563;0;0
11-12-2023 06:00;31;20;106;14,7;120,7;0;0,61;1,2;0,8;105;11,8;82,04;563;0;0
11-12-2023 07:00;21;8;47,9;13,5;61,5;0;0,7;3,3;0,7;98;13,6;77,39;563;33;0
11-12-2023 08:00;27;12;58;16,3;74,3;0;0,81;2,2;0,8;316;15,4;69,68;564;106;0
11-12-2023 09:00;11;6;10,1;5,1;15,1;0;0,3;8,7;1,8;102;17,6;61,1;564;271;0
11-12-2023 10:00;18;5;5,7;1,6;7,3;0;0,24;11,8;2,2;99;19,8;51,8;564;479;0
11-12-2023 11:00;19;4;4;1,5;5,5;0;0,24;12,6;1,8;72;21;48,32;564;473;0
